,Title,URL,Views,Likes,Dislikes,Score
40,Of Monsters and Men Little Talks 7 29 2012 Paste Ruins at Newport Folk Festival YouTube,https://www.youtube.com/watch?v=5F2glz-eoAM,143984,1026,0,140.33528265107213
41,Of Monsters And Men Mountain Sound Live from Sasquatch 2012 YouTube,https://www.youtube.com/watch?v=Uc7Z0G4znAA,2224855,15647,214,144.1621849284002
42, 39 Little Talks 39 Of Monsters and Men Sound Tracks Quick Hits PBS YouTube,https://www.youtube.com/watch?v=QaTSBc5CZWU,406519,2840,35,144.92655971479502
43,The Tallest Man On Earth The Dreamer YouTube,https://www.youtube.com/watch?v=z7VJIlfKy3c,11344188,78291,918,146.61688185801248
44,Aterciopelados Maligno ft Le xc3 xb3n Larregui YouTube,https://www.youtube.com/watch?v=fKYzhPNLDpM,8331983,57664,1777,149.0862454595881
45,GusGus Obnoxiously Sexual Live on KEXP YouTube,https://www.youtube.com/watch?v=ANIPyy1Wnb4,228943,1574,63,151.5175380542687
46,CocoRosie Lemonade Live on KEXP YouTube,https://www.youtube.com/watch?v=aBWxjAiO_KQ,4221976,28658,1123,153.3312511349192
47,Jos xc3 xa9 Gonzales Heartbeats YouTube,https://www.youtube.com/watch?v=HxJhYpTIrl8,5965572,39339,575,153.89464451552988
48,Gotye performing quot Somebody That I Used To Know quot on KCRW YouTube,https://www.youtube.com/watch?v=6YzGOq42zLk,25381529,167736,3424,154.47154803057597
49,Charles Bradley Lovin 39 You Baby Live on KEXP YouTube,https://www.youtube.com/watch?v=6slbqEMiKsI,3960250,25517,346,157.33383655794367
50,Gus Gus Full Performance Live on KEXP YouTube,https://www.youtube.com/watch?v=e96lbFiG_k8,4916944,32139,972,157.7612218051144
51,Gus Gus Arabian Horse Full Album YouTube,https://www.youtube.com/watch?v=3CF-ASNl_VU,105297,697,34,158.81900452488688
52,The Tallest Man On Earth Full Performance YouTube,https://www.youtube.com/watch?v=SHdVtUsTtPg,283561,1825,42,159.0358945597308
53,The Tallest Man on Earth Full Performance Live on KEXP YouTube,https://www.youtube.com/watch?v=MavDRwy2Ml4,1785371,11313,194,160.56938573612734
54,The Tallest Man on Earth quot The Dreamer quot Live at WFUV YouTube,https://www.youtube.com/watch?v=qN9Fn144h_s,476332,2973,20,161.30443616661023
55,Jan Blomqvist Something Says Live at WEEKEND Rooftop YouTube,https://www.youtube.com/watch?v=rE7GU7SLguo,8703535,54006,1079,164.44414004194456
56,Tallest Man on Earth NPR Music Tiny Desk Concert YouTube,https://www.youtube.com/watch?v=JLRTleMY_mc,3136978,19341,330,165.00857398348325
