,Title,URL,Views,Likes,Dislikes,Score
78,Embracing awkwardness How to defeat social anxiety and embarrassment Melissa Dahl YouTube,https://www.youtube.com/watch?v=FuUEblJ3Jkc,27699,952,110,32.89667458432304
79,Why libertarianism is a marginal idea and not a universal value Steven Pinker YouTube,https://www.youtube.com/watch?v=obts3Y-XRjg,34323,1305,264,32.971181556195965
80,How Pakistan 39 s Violence Against Women Center is fighting a deadly cultural norm Hafsa Lak YouTube,https://www.youtube.com/watch?v=eWz2s4DX-_w,9507,317,31,33.24125874125874
81,How Facebook is Changing Your Internet Times Documentaries YouTube,https://www.youtube.com/watch?v=cR_XVGemAnw,189791,5990,292,33.30835380835381
82,Strengthen Your Mind Like a Navy SEAL David Goggins YouTube,https://www.youtube.com/watch?v=vyJ_hhninDw,416512,12572,242,33.78037307380373
83,How to Learn Faster with the Feynman Technique Example Included YouTube,https://www.youtube.com/watch?v=_f-qkGJBPts,2756396,83176,1847,33.89192047117265
84,The Science of Awkwardness YouTube,https://www.youtube.com/watch?v=o268qbb_0BM,7142281,212444,1712,33.89272156103487
85,8 Intelligences Are You a Jack of All Trades or a Master of One Howard Gardner YouTube,https://www.youtube.com/watch?v=oY2C4YgXm7I,667094,20335,783,34.11896481178396
86,Penn Jillette on Atheism and Islamaphobia YouTube,https://www.youtube.com/watch?v=gh5XrZJkJxc,405101,14733,2896,34.22328292641717
87,Depression Motivation Broken heart Anxiety and Hard Times YouTube,https://www.youtube.com/watch?v=VFX2Nqwwm44,299427,8864,153,34.373435885661806
88,Why Michio Kaku wants to avoid alien contact at all costs YouTube,https://www.youtube.com/watch?v=e10MDxUWR7U,124703,3854,259,34.687899860917945
89,The upside of rejection How hearing xe2 x80 x9cno xe2 x80 x9d can lead to success Matt Dixon YouTube,https://www.youtube.com/watch?v=1OwCrlQVkQ4,16093,494,34,34.98478260869565
90,The Science of Happiness Motivation and Meaning Dan Ariely YouTube,https://www.youtube.com/watch?v=6yQiBT_W2VA,205570,5967,93,34.996595165134494
91,Is Liechtenstein a Libertarian Utopia YouTube,https://www.youtube.com/watch?v=RGeOGnsSayc,47714,1406,43,35.006603081438
92,Charlize Theron amp David Oyelowo Answer the Web 39 s Most Searched Questions WIRED YouTube,https://www.youtube.com/watch?v=hoL7m4nVajg,106137,3066,38,35.05184940554822
93,6 Ways To CURE DEPRESSION YouTube,https://www.youtube.com/watch?v=chE00kGtg48,610680,18006,743,35.37507965011875
94,The 2nd Amendment For Muskets Only YouTube,https://www.youtube.com/watch?v=CquUBWHU2_s,1054757,30585,838,35.45759236225502
95,BEST SPEECH EVER Simon Sinek on Millennials in the Workplace SO INSPIRING YouTube,https://www.youtube.com/watch?v=As8XkJNaHbs,3539259,104812,6488,35.99588096497295
96,Opinion An hour by hour comparison of Trump and Obama responding to school shootings YouTube,https://www.youtube.com/watch?v=uHrvODeA8-E,562839,17117,1531,36.111831130501734
97,Why the Second Amendment by Newt Gingrich YouTube,https://www.youtube.com/watch?v=bO8OpsbTDr0,7358,202,0,36.42574257425743
98,How Penn Jillette Lost over 100 Lbs and Still Eats Whatever He Wants YouTube,https://www.youtube.com/watch?v=NelIXCuuSZ0,891439,24750,871,37.331504669374766
99,A funny look at the unintended consequences of technology Chuck Nice YouTube,https://www.youtube.com/watch?v=hQigUH0vZSE,36438,1024,49,37.37230769230769
100,3 Brain Tricks That Will Help You Make Better Decisions Dean Buonomano YouTube,https://www.youtube.com/watch?v=9OcdV27iDxE,57077,1639,113,37.40301441677588
101,3 Truths to Wake You Up and Give You Purpose David Rutherford YouTube,https://www.youtube.com/watch?v=ecvS9ArwykA,381037,10284,117,37.47782039933117
102,How Far Can We Go Limits of Humanity YouTube,https://www.youtube.com/watch?v=ZL4yYHdDSWs,7315489,197450,2507,37.526297430530974
103,Are the Fundamental Constants Changing YouTube,https://www.youtube.com/watch?v=YJzoelANL_Y,457801,12362,196,37.629541344731216
104,6 Things You Need To Get Right About Depression YouTube,https://www.youtube.com/watch?v=JMi-63Vvy6k,68780,1875,59,37.87444933920705
105,How the Billboard Hot 100 explains the rise of Donald Trump Derek Thompson YouTube,https://www.youtube.com/watch?v=vbTbNlxE9_c,20189,640,110,38.09245283018868
106,Should We Mine This Asteroid For Platinum YouTube,https://www.youtube.com/watch?v=l2jpY-ND4AE,175447,4623,63,38.47521929824561
107,How to Win with Game Theory amp Defeat Smart Opponents Kevin Zollman YouTube,https://www.youtube.com/watch?v=DXH2EGjRpY4,117635,3163,124,38.70845672918723
108,Asteroid Mining YouTube,https://www.youtube.com/watch?v=3-3DjxhGaUg,157308,4114,59,38.79358816276202
109,What If Republican and Democrat States Were Separate Countries YouTube,https://www.youtube.com/watch?v=rsTo_iq2SJ8,969219,26114,1431,39.26666126483815
110,NASA xe2 x80 x99s Crazy Plan to Save the World From the Supervolcano Under Yellowstone YouTube,https://www.youtube.com/watch?v=wt_r5xO2JkA,477275,12367,302,39.558640696228764
111,How To Stop Shyness in 60 Seconds YouTube,https://www.youtube.com/watch?v=2yRVP9PHnEE,1904037,49307,1216,39.592376952028445
112,The Science of Fear Mongering How to Protect Your Mind from Demagogues Susan David YouTube,https://www.youtube.com/watch?v=lXqdGZXyFUw,40136,1388,379,39.777998017839444
113,FIGHT DEPRESSION Powerful Study Motivation 2018 MUST WATCH YouTube,https://www.youtube.com/watch?v=1I9ADpXbD6c,104437,2669,66,40.12178255858625
114,5 Inequality Myths YouTube,https://www.youtube.com/watch?v=Jtxuy-GJwCo,185891,5620,1132,41.4195632798574
115,10 PLACES YOU SHOULD NEVER EVER SWIM YouTube,https://www.youtube.com/watch?v=rSlCVtsx3-I,68444,1726,77,41.50636749545179
116,How great leaders develop their grit Nancy Koehn on building resilience YouTube,https://www.youtube.com/watch?v=u93XffME5bo,21345,572,58,41.52723735408561
117,A Simple Mind Trick Will Help You Think More Rationally BEST OF 2015 YouTube,https://www.youtube.com/watch?v=0pjvsNMkv3Q,202647,4953,90,41.67119062307218
118,Is the World Returning to the Dark Ages Salman Rushdie YouTube,https://www.youtube.com/watch?v=9qAgmpX6c4U,126911,3492,454,41.774522712310734
119,What Tourists Bring Back From USA YouTube,https://www.youtube.com/watch?v=VavKoCRuBzg,141215,3437,79,42.05330553901132
120,A Former Navy SEAL Commander Says The Best Defense Is To Run xe2 x80 x93 This Is Why YouTube,https://www.youtube.com/watch?v=5xDANla3L24,316136,7768,277,42.20210919770391
121,Here xe2 x80 x99s a Tour of a Perfect Jeep Wrangler From 1993 YouTube,https://www.youtube.com/watch?v=iVy17jx770U,414304,10254,456,42.284547866911616
122,How Your Gut Influences Your Mental Health It xe2 x80 x99s Practically a Second Brain Dr Emeran Maye,https://www.youtube.com/watch?v=_PLD5RLLvfQ,68037,1663,65,42.57634543178974
123,Rob Riemen quot To Fight Against This Age quot w Sidney Blumenthal YouTube,https://www.youtube.com/watch?v=m9Q1205F2Uk,1236,29,0,42.62068965517241
124,How To Deal With Social Anxiety 5 Tips To Overcome Anxiety YouTube,https://www.youtube.com/watch?v=RFjN_SM7ijc,1303214,30920,555,42.91829408858884
125,10 Foods to Eat to Fight Depression YouTube,https://www.youtube.com/watch?v=6O7Tpqvtzt8,533652,12738,338,43.03645161290323
126,Epic Gun Debate With Christopher Titus Uncut Web Extended Louder With Crowder YouTube,https://www.youtube.com/watch?v=b_rzNtPWFuQ,752941,18257,1035,43.719718964115664
127,How to gain control of your free time Laura Vanderkam YouTube,https://www.youtube.com/watch?v=n3kNlFMXslo,2206410,50799,1113,44.407076440043475
128,Q amp A Mapping Particle Physics with Jon Butterworth YouTube,https://www.youtube.com/watch?v=l3ixmIpUsBo,2316,52,0,44.53846153846154
129,Depression Understood What It Is Like To Have Depression YouTube,https://www.youtube.com/watch?v=OJ7cf-AgLTQ,64198,1468,27,44.551006245662734
130,NASA Mars Report Feb 26 2018 YouTube,https://www.youtube.com/watch?v=IekJ_tF2haQ,32749,764,34,44.86164383561644
131,The challenges facing atheists in the U S YouTube,https://www.youtube.com/watch?v=IQsdmwCFUL4,51259,1191,52,45.00351185250219
132,Colonizing the Solar System part 2 the Outer Solar System YouTube,https://www.youtube.com/watch?v=0W7IRBeDkj4,128753,2884,45,45.35153222965833
133,Charlize Theron and David Oyelowo Teach Afrikaans and Yoruba Slang Vanity Fair YouTube,https://www.youtube.com/watch?v=HlfM34DXbGw,147198,3244,41,45.956290977208866
134,Dan Harris Hack Your Brain 39 s Default Mode with Meditation YouTube,https://www.youtube.com/watch?v=FAcTIrA2Qhk,1154613,25399,281,45.96755314913608
135,Michio Kaku Can Nanotechnology Create Utopia YouTube,https://www.youtube.com/watch?v=RzgVWpa4fzU,495088,10874,139,46.11904983698184
136,Your Life in 2027 A Look at the Future Vivek Wadhwa Full Video YouTube,https://www.youtube.com/watch?v=m0wy0YYzU0s,291538,6806,543,46.54925754430784
137,Henry Rollins The One Decision that Changed My Life Forever YouTube,https://www.youtube.com/watch?v=BkvEpoqFx6c,2394265,51531,895,47.28384943518445
138,Jordan Peterson Guys who are too nice Good luck YouTube,https://www.youtube.com/watch?v=b6-360oFHZ4,613573,13265,390,47.65615533980583
139,A Short Introduction to Libertarianism The Libertarian Mind with David Boaz YouTube,https://www.youtube.com/watch?v=-2kHLTA9zO0,63528,1377,51,47.90950226244344
140,Top 10 BEST Jungle Cruise Secrets Walt Disney World YouTube,https://www.youtube.com/watch?v=VOnHgy4WzWk,95481,2054,63,47.95630336514314
141,Your brain hallucinates your conscious reality Anil Seth YouTube,https://www.youtube.com/watch?v=lyu7v7nWzfo,2361440,50480,1889,48.59830009672573
142,Guillermo at the Oscars YouTube,https://www.youtube.com/watch?v=baDBCt5OP8g,2876227,59541,980,49.11505951059579
143,9 Ways to Make People RESPECT You IMMEDIATELY YouTube,https://www.youtube.com/watch?v=mj5eEsU6Kbg,437210,9326,431,49.15233277121979
144,Mapping Particle Physics with Jon Butterworth YouTube,https://www.youtube.com/watch?v=wf1W_ZfqYEs,9103,196,11,49.20540540540541
145,THE SCIENCE OF DEPRESSION YouTube,https://www.youtube.com/watch?v=8SfOOsPwwsA,338178,6870,79,49.79796789868944
146,How Navy SEAL Hell Week builds indestructible teams Brent Gleeson YouTube,https://www.youtube.com/watch?v=OkRqy09Sj3Q,88904,1876,99,50.03038829487901
147,The Black List The incredible innovation that led to 48 Oscar wins YouTube,https://www.youtube.com/watch?v=v8132E1p1Vo,13138,322,60,50.14503816793893
148,The moral roots of liberals and conservatives Jonathan Haidt YouTube,https://www.youtube.com/watch?v=8SOQduoLgRw,190152,4178,415,50.532022322614935
149,Parkland Student Activists Talk Gun Control YouTube,https://www.youtube.com/watch?v=_bzQ6sMFUb0,972074,21139,2050,50.923254230184924
150,Nationalism vs globalism the new political divide Yuval Noah Harari YouTube,https://www.youtube.com/watch?v=szt7f5NmE9E,394633,8480,818,51.505220569042024
151,Michio Kaku on Alien Brains YouTube,https://www.youtube.com/watch?v=Izp7q6OXXS4,634739,12158,176,52.97437823401769
152,Michio Kaku Introduction to the Future YouTube,https://www.youtube.com/watch?v=rslbAuig-AU,42741,852,47,53.0944099378882
153,Michio Kaku Will Mankind Destroy Itself YouTube,https://www.youtube.com/watch?v=7NPC47qMJVg,2099103,40163,949,53.52942826541541
154,Sen Ted Cruz Says Celebrities are Hypocrites on Gun Control TMZ YouTube,https://www.youtube.com/watch?v=XAIvIDTuZ0Y,69317,1473,182,53.69248644461658
155,How to Persuade Others with the Right Questions Jedi Mind Tricks from Daniel H Pink YouTube,https://www.youtube.com/watch?v=WAL7Pz1i1jU,534955,10174,230,53.79676186645213
156,Paul Ekman Outsmart Evolution and Master Your Emotions YouTube,https://www.youtube.com/watch?v=pVp5pGSwZkg,274521,5125,75,54.36059405940594
