,Title,URL,Views,Likes,Dislikes,Score
70,Why we do what we do Tony Robbins YouTube,https://www.youtube.com/watch?v=Cpc-t-Uwv1I,11752741,63554,3157,194.59146977498884
71,David Blaine catches a bullet in his mouth David Blaine YouTube,https://www.youtube.com/watch?v=B0lxpyxAFAY,5873315,32572,3039,198.87295567670063
72,No Sex Marriage xe2 x80 x93 Masturbation Loneliness Cheating and Shame Maureen McGrath TEDxStanleyPa,https://www.youtube.com/watch?v=LVgzOyHVcj4,12356835,68264,9586,210.58718770237567
73,10 STRANGE Facts About The Amish The World Ignores YouTube,https://www.youtube.com/watch?v=deRWAo1NwTs,1414227,8408,1891,217.0058309037901
74,6 Smallest Manned Aircraft Ever Made Actual Flight YouTube,https://www.youtube.com/watch?v=dPJcXMcfp4c,177557,902,106,223.06155778894473
75,Frozen in Time David Blaine YouTube,https://www.youtube.com/watch?v=W1y60rNkOzU,2372303,10666,673,237.396477534274
76,Questioning the universe Stephen Hawking YouTube,https://www.youtube.com/watch?v=xjBIsp8mS-c,5971389,25866,1605,246.13119821936442
77,Alpha Jetman xe2 x80 x93 Human Flight And Beyond 4K YouTube,https://www.youtube.com/watch?v=pNaZCDhvh88,3135426,12460,395,259.8778284293411
78,10 things you didn 39 t know about orgasm Mary Roach YouTube,https://www.youtube.com/watch?v=7jx0dTYUO5E,6709364,27365,2290,267.5718444666002
79,LIVE World 39 s first passenger drone Ehang 184 delivers holiday gifts YouTube,https://www.youtube.com/watch?v=WCbGwxYiWug,2869600,14054,3927,283.361311345907
80,Rocket Man Vs Rally Car Top Gear BBC YouTube,https://www.youtube.com/watch?v=2C4FYc31rcI,4053956,14936,758,285.9328537170264
81,Ancient Objects And HOW They Were Used YouTube,https://www.youtube.com/watch?v=0de2nV8OHJk,4695389,20067,3737,287.53147581139007
82,Emirates HelloJetman YouTube,https://www.youtube.com/watch?v=_VPvKl6ezyc,23719211,81460,3642,304.80365725153564
83,The 39 Secret 39 Nuclear Subs The U S Navy Doesn 39 t Want To Discuss YouTube,https://www.youtube.com/watch?v=GpanG0yFrxg,211888,897,241,323.0
84,SuperCar High Speed Fastest Car in The World Ever Made Extreme Car Thrust SSC YouTube,https://www.youtube.com/watch?v=fRl4gcW3H2A,260635,843,75,339.3684895833333
85,The Troy Hartman Jetpack YouTube,https://www.youtube.com/watch?v=Yolum7_0UCA,6893847,23169,2944,340.85770086526577
86,Secret rest cabin for pilots and flight attendants Spare engine on Boeing 747 Compilation YouTube,https://www.youtube.com/watch?v=4IExnz5rM3M,1160130,3917,716,362.427366447985
87,Fly with the Jetman Yves Rossy YouTube,https://www.youtube.com/watch?v=x2sT9KoII_M,6796946,18214,784,389.95674125071713
88,Flying with Jetman YouTube,https://www.youtube.com/watch?v=HZRp6iRjnhQ,7470943,21159,2348,397.1582053054064
89, quot Is Hypnosis Fake quot Hypnotist stuns TEDX crowd YouTube,https://www.youtube.com/watch?v=1RA2Zy_IZfQ,1921974,10239,5899,442.8511520737327
90, 2000 David Blaine Frozen In Time facebook com ZKmagicshop YouTube,https://www.youtube.com/watch?v=CSnGlRoJOck,1481198,3225,310,508.12967409948544
91,David Blaine Street Magic part 4 YouTube,https://www.youtube.com/watch?v=Dw0AOj12Exw,12086491,22685,2171,589.1825582529004
92,Ultimate Low Flying Jets Videos 2017 The Most Sonic BOOM Compilation 2017 YouTube,https://www.youtube.com/watch?v=-b5pD8m1akI,4436539,8692,1347,604.0216473791695
93,P3D The Impossible Landing United Airlines Flight 232 YouTube,https://www.youtube.com/watch?v=2JVN3rVVoYU,2381179,4378,1592,854.6945441493181
94,Helicopter Crash Compilation viewer discrition advised YouTube,https://www.youtube.com/watch?v=s_GRRzmjt6I,1235200,1867,505,906.9016152716594
95,Inside Space Shuttle Challenger STS 51L During The Accident Higher Quality YouTube,https://www.youtube.com/watch?v=4y37aRSn7Uw,2348668,4374,1941,965.3382655158241
96,To infinity and beyond YouTube,https://www.youtube.com/watch?v=KmX39xcA1SA,3826567,3651,648,1274.2480852480853
97,5 Remarkable Aircrafts From Boeing That Will Blow Your Mind YouTube,https://www.youtube.com/watch?v=BIpUQvF6kic,169601,1,0,169601.0
98,5 Miraculous Aircraft Landings Performed By GOD LEVEL Pilots YouTube,https://www.youtube.com/watch?v=K3gqgayNy9Y,478633,1,0,478633.0
99,My son was a Columbine shooter This is my story Sue Klebold YouTube,https://www.youtube.com/watch?v=BXlnrFpCu0c,2031997,1,0,2031997.0
